key,make_encoded,model_encoded,transmission_encoded,body_type_encoded,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,50000,2.8,900000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,60000,2.8,900000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,1,2.8,920000,1261000,9
Toyota Innova,959523.6533,822381.4537,753252.8194,875357.4906,1,0,1,2.76,928000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,28000,2.8,930000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,0,1,36000,2,938000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,69706,2.8,950000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,30000,2.8,950000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,20000,2.76,960000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,38000,2.76,968000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,18000,2.76,979000,1261000,9
Toyota Innova,959523.6533,822381.4537,753252.8194,875357.4906,1,0,1,2.76,988000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,55000,2.8,999000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,28000,2.76,1028000,1261000,9
Toyota Innova,959523.6533,822381.4537,753252.8194,875357.4906,1,0,84,2.76,1030000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,11000,2.76,1030000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,12000,2.76,1049000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,10000,2.8,1080000,1261000,9
Toyota Innova,959523.6533,822381.4537,753252.8194,875357.4906,1,0,13000,2.76,1098000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,35000,2.8,1100000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,28000,2.76,1130000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,13708,2.76,1175000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,7000,2.76,1190000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,25000,2.76,1200000,1261000,9
Toyota Innova,959523.6533,822381.4537,753252.8194,875357.4906,1,0,3000,2.76,1250000,1261000,9
Toyota Innova,959523.6533,822381.4537,1102810.829,875357.4906,1,0,7000,2.76,1490000,1261000,9
Toyota Camry,959523.6533,884246.6686,1102810.829,704313.6279,0,1,60000,2.5,520000,2442000,9
Toyota Camry,959523.6533,884246.6686,1102810.829,704313.6279,0,1,30000,2.5,1490000,2442000,9
Toyota Camry,959523.6533,884246.6686,678251.552,704313.6279,0,1,110000,2.49,335000,2442000,9
Toyota Camry,959523.6533,884246.6686,1102810.829,704313.6279,0,1,35000,2.4,370000,2442000,9
Toyota Camry,959523.6533,884246.6686,753252.8194,704313.6279,0,1,60000,2.39,458000,2442000,9
Toyota Camry,959523.6533,884246.6686,753252.8194,704313.6279,0,1,118000,2.39,560000,2442000,9
Toyota Camry,959523.6533,884246.6686,1102810.829,704313.6279,0,1,51000,2.5,700000,2442000,9
Toyota Camry,959523.6533,884246.6686,1102810.829,704313.6279,0,1,51000,2.5,700000,2442000,9
Toyota Camry,959523.6533,884246.6686,1102810.829,704313.6279,0,1,51000,2.49,858000,2442000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,875357.4906,0,1,50000,1.5,720000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,875357.4906,0,1,50000,1.5,780000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,875357.4906,0,1,40000,1.5,680000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,875357.4906,0,1,90000,1.5,740000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,875357.4906,0,1,40000,1.5,710000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,875357.4906,0,1,29000,1.5,898000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,875357.4906,0,1,41000,1.5,758000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,90000,1.5,810000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,35000,1.5,815000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,46000,1.5,830000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,300001,1.5,830000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,25000,1.5,840000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,200001,1.5,850000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,55000,1.5,850000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,35000,1.5,710000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,41000,1.5,750000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,8000,1.5,798000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,43000,1.5,800000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,90000,1.5,810000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,35000,1.5,815000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,46000,1.5,830000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,300001,1.5,830000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,25000,1.5,840000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,200001,1.5,850000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,55000,1.5,850000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,19100,1.5,858000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,900,1.5,895000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,20000,1.5,900000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,19000,1.5,918000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,8000,1.5,927000,1202000,9
Toyota Rush,959523.6533,854264.1756,1102810.829,1086439.88,0,1,7000,1.5,930000,1202000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,60000,2.7,940000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,40000,2.7,950000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,60000,2.7,930000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,50000,2.4,1020000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,50000,2.4,1110000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,30000,2.7,920000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,40000,2.4,1130000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,90000,2.7,995000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,70000,2.7,660000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,70000,2.5,710000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,50000,2.7,810000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,40000,2.4,1180000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,120000,2.4,1090000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,67000,2.4,1298000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,70000,2.4,1060000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,92500,2.4,1050000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,80000,2.4,1040000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,60000,2.4,1140000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,30000,2.4,1230000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,40000,2.4,1270000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,115000,2.7,520000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,753252.8194,1086439.88,1,0,55000,2.39,840000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,39000,2.39,841000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,120000,3,548000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,90000,2.69,550000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,82000,2.39,590000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,1,2.4,660000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,73000,2.49,683000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,195000,2.39,700000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,95000,2.39,630000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,1,2.4,650000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,1,2.4,660000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,73000,2.49,683000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,195000,2.39,700000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,753252.8194,1086439.88,1,0,77000,2.39,730000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,40000,2.69,745000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,173000,2.39,745000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,115000,2.39,750000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,67000,2.4,750000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,70000,2.49,770000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,1,2.39,790000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,60000,2.39,800000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,753252.8194,1086439.88,1,0,55000,2.39,840000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,39000,2.39,841000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,68000,2.49,888000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,85000,2.39,888888,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,1,2.49,898000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,90000,2.49,898000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,54000,2.49,915000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,51000,2.4,921000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,753252.8194,1086439.88,1,0,43000,2.49,938000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,94000,2.49,950000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,50000,2.39,960000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,57000,2.49,988000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,110000,2.69,990000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,80000,2.39,990000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,15000,2.39,1000000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,48000,2.69,1000000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,0,1,50000,2.69,1020000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,45000,2.39,1050000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,106000,2.4,1050000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,753252.8194,1086439.88,1,0,48000,2.39,1058000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,54000,2.98,1058000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,753252.8194,1086439.88,1,0,35000,2.39,1065000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,1,2.39,1080000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,26000,2.4,1098000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,35000,2.49,1100000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,50000,2.39,1100000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,30000,2.4,1120000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,60000,2.39,1150000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,55000,2.76,1150000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,24000,2.39,1180000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,80000,2.39,1180000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,50000,2.39,1190000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,75000,2.39,1200000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,45000,2.4,1220000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,37000,2.4,1225000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,31000,2.4,1225000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,80000,2.4,1228000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,70000,2.4,1230000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,50000,2.49,1240000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,40000,2.4,1240000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,80000,2.39,1240000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,45000,2.39,1248000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,18000,2.39,1250000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,95000,2.39,1250000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,35000,2.39,1268000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,70000,2.39,1270000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,31000,2.39,1280000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,28000,2.39,1288000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,16000,2.39,1298000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,19000,2.39,1298000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,35000,2.39,1298000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,15400,2.39,1300000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,49000,2.4,1300000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,28000,2.39,1320000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,30000,2.39,1325000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,21000,2.39,1332000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,57000,2.39,1350000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,29000,2.39,1350000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,23000,2.39,1365000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,30000,2.39,1380000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,49000,2.39,1428000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,54000,2.39,1490000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,28000,2.39,1498000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,14000,2.39,1558000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,20000,2.39,1598000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,753252.8194,1086439.88,1,0,35044,2.39,1600000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,75000,2.76,1650000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,15000,2.39,1698000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,8000,2.76,1850000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,6000,2.8,1950000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,10000,2.8,2420000,1769000,9
Toyota Fortuner,959523.6533,1121660.835,1102810.829,1086439.88,1,0,2000,2.76,4890000,1769000,9
Toyota Vios,959523.6533,559083.488,678251.552,704313.6279,0,1,17000,1.3,645000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,40000,1.3,460000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,40000,1.3,520000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,8745,1.3,410000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,58000,1.3,388000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,25000,1.3,519000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,85000,1.3,350000,732000,9
Toyota Vios,959523.6533,559083.488,678251.552,704313.6279,0,1,115000,1.5,220000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,143117,1.29,275000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,110000,1.5,280000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,45000,1.3,288000,732000,9
Toyota Vios,959523.6533,559083.488,678251.552,704313.6279,0,1,50000,1.33,300000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,110000,1.33,320000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,1,1.3,325000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,100000,1.3,330000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,75000,1.33,330000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,80000,1.33,350000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,59000,1.33,355000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,5000,1.33,370000,732000,9
Toyota Vios,959523.6533,559083.488,678251.552,704313.6279,0,1,40000,1.33,380000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,50000,1.3,418000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,35000,1.33,420000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,1,1.3,425000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,1,1.33,425000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,81000,1.3,428000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,50000,1.3,430000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,374683,1.33,430000,732000,9
Toyota Vios,959523.6533,559083.488,753252.8194,704313.6279,0,1,30000,1.3,430000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,1,1.3,435000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,5000,1.3,440000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,72866,1.3,455000,732000,9
Toyota Vios,959523.6533,559083.488,1102810.829,704313.6279,0,1,48000,1.3,460000,732000,9
